nm,int,od,b.gPC1,b.gPC2,cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000232934.7,0.25657438590022,-5.14084246878325,0.134025472020298,-0.00737308534760951,-0.104585166558547,0.736327412864625,0.0278735429721906,0.925530663557782,0.974977851744524,0.298389326474088,0.312674948789646,0,0.894048044906869
ENSG00000023041.11,0.0116002066901067,-9.27046583717656,-0.0424326575112876,-0.0161737699640957,0.030058701163386,0.860868824516879,0.149344242963677,0.0938169516591336,0.111650491520635,0.0430380569383149,0.0444305072060114,0,0.716645888704354
ENSG00000233547.1,0.846158000146871,NA,0.0106058892910248,-0.0843838860616065,0.0383537506016398,0.0159526231147088,NA,0.911393660433022,0.295248193053016,0.62869312439006,0.629404615463264,1,0.958007817864261
ENSG00000230018.1,-0.829790794791831,-3.97253897352769,-0.159940826177303,0.0960350179297962,0.0915565859697279,0.0185461886108865,1.05532264223936e-10,0.112505321015794,0.562871271990103,0.242010880824459,0.256373303713792,0,0.876219627744041
ENSG00000165806.19,-0.212785749577214,-4.27415733249796,-0.0692336588828173,-0.0043322275291526,-0.00431761749567922,0.0208109638886587,8.26644995914602e-124,0.00380055188399478,0.832571251898582,0.842441963602009,0.842313590153845,0,0.978498648696402
ENSG00000275024.1,1.131444160083,-4.41454073705877,-1.09028465290184,0.756943020260549,-0.0404099720118416,0.0660170428059555,0.0341881971861811,0.0675876199092316,0.779543078865004,0.776779676976402,0.778371000817983,0,0.969777200886671
ENSG00000169129.14,0.0794687547104295,-6.56547343183826,0.00280688899384241,0.00285644628978308,-0.00320777928758835,0.0133084488675725,1.43053808053233e-244,0.692595055120772,0.724348502076985,0.664199951251336,0.664211079620563,0,0.96190390563156
ENSG00000099204.18,0.119567051789379,-6.84767338969515,0.0128836015921023,-0.00987336938717795,-0.013679926118824,0.000276979630648473,1.1999256638616e-203,0.102493021681213,0.655637462081013,0.0686693713282692,0.0698780777238094,0,0.76525432491517
ENSG00000065809.13,0.0849410186535129,-5.94558582475947,-0.0296913677163296,-0.00201249985296566,0.00148405635542167,0.29941907913423,1.30007873048724e-23,0.273118885569229,0.9087809834031,0.937390204475782,0.937681789938929,0,0.983960620952347
ENSG00000151553.14,0.107699606971314,-8.46752515128805,0.0102065310507356,0.019333967581962,0.000697545782218661,0.00434012385559109,6.58965254344901e-06,0.256921414341577,0.140747262330185,0.936176588848633,0.936239472242391,0,0.983960620952347
ENSG00000165832.5,-0.0229355031291738,NA,-0.00400556140010258,0.0237663045886879,-0.0128311071339112,0.813108510619958,NA,0.858206673296279,0.701686223100692,0.562499305912466,0.562514933559801,1,0.950713592552691
ENSG00000151892.14,-0.124515358067981,-4.57915194466041,0.00419575247990355,0.0102628930397007,-0.00459400685406728,0.305212809482506,2.74466652632575e-57,0.866950370761286,0.683720521971318,0.870513942102263,0.870621356394995,0,0.982210286146532
ENSG00000165868.13,0.410464590731778,-3.66071229350673,0.0344048500711527,0.0257354762109245,-0.00814736655102251,0.00327171425684303,2.89233813773775e-77,0.249939572847133,0.497851385104435,0.802572551036602,0.803143036167871,0,0.974240402179947
ENSG00000185267.9,0.308255579453701,NA,0.0588166085628356,-0.111733065428674,0.00436483288957145,0.31440130250154,NA,0.369760445620487,0.115053337000168,0.953068927623216,0.95307018762373,1,0.983960620952347
ENSG00000225302.2,-0.171199912472554,-5.62783508089689,0.0377187218217531,0.0125800685539611,0.0173034377878087,0.0467866048062665,7.8012046264571e-26,0.0200447284133468,0.845150954691987,0.381007994668042,0.38153587335164,0,0.914877636069325
ENSG00000187164.19,0.247846654009088,-7.20855809700047,0.0129150973909626,0.025716496976926,-0.0416254108046708,0.00117714987023291,0.000381585589110424,0.469887629340685,0.100322347060425,0.0195477161210703,0.0212190875369844,0,0.659876599000336
ENSG00000277879.1,-0.837264537484625,-6.09275047412436,0.135948946155006,0.0291406832443727,-0.0673189495547006,0.00478496329291272,0.0715228051855096,0.0906866760776014,0.410757965446907,0.317078724999641,0.326485329882352,0,0.899565078648284
ENSG00000165650.11,0.263615348508447,-5.84790978737775,-0.00350293297117413,0.00296576205572519,-0.0116149190828293,0.00677966777481847,1.37986655466783e-12,0.881955932368035,0.871600115178995,0.602478081959293,0.604240300632164,0,0.955805753487613
ENSG00000151893.14,0.070659203048265,-6.19184245245429,-0.0120473447321397,0.00207231448303605,0.0040710209125742,0.477715769690757,5.6751525713817e-10,0.560182324300568,0.970655901983505,0.860093560447566,0.860105000978825,0,0.980315978764755
ENSG00000277687.1,0.243503788339509,-4.99123051949115,-0.167254171621401,0.00192372972926294,-0.0149704796967087,0.422184777831321,0.0131890492354419,0.0416068390851247,0.995829158535255,0.829583085486716,0.829423722343629,0,0.977791892947111
ENSG00000183605.16,-0.5771066243505,-4.1811782641183,-0.0234759805872899,-0.0280888933343962,0.0107666706902187,7.48570550171357e-11,1.56847184930546e-152,0.236893526287802,0.178439533813423,0.59880272678836,0.599358277509867,0,0.955319781969118
ENSG00000165672.6,0.109015341092897,-8.26624081316866,0.0131756824756873,-0.000818006025760814,-0.00673706712179276,0.00307487495377108,5.10308567534547e-13,0.0793747601201726,0.899965534236934,0.431842548511759,0.431822851231209,0,0.92621259987982
ENSG00000198873.11,-0.128939744809929,-5.43006631295252,-0.022981436997019,0.049011387366122,-0.014937063161437,0.413433669345514,4.10698668691445e-15,0.34783682447995,0.16937272547505,0.679468726820708,0.679801233211822,0,0.96211548710939
ENSG00000151929.9,0.111012300999024,NA,-0.0068850738789806,-0.0130739015853046,-0.00833462673776607,0.00727039064287579,NA,0.462161990892768,0.302978515568098,0.38049900387943,0.3804761907112,1,0.914877636069325
ENSG00000107651.12,-0.0979174921842275,NA,-0.0184869820532154,-0.00447280705659266,0.00614252951587344,0.0296747615430845,NA,0.10851157118814,0.619035327967762,0.557156048172748,0.557142014301971,1,0.950713592552691
ENSG00000272853.1,0.337992975585002,-3.93052974771765,-0.056457148557792,0.0503942461260107,-0.156567086032483,0.600049869984971,0.00150138872179998,0.578947873586936,0.309866131749973,0.276627169077505,0.285229189486476,0,0.88755429457187
ENSG00000120008.15,0.190838520949358,-6.70048964627214,0.0749357507320054,0.00895313482085567,0.0116109939409627,2.83275092075467e-05,4.44892793092603e-116,4.37922368901576e-06,0.21820724996807,0.266836229760412,0.273592741753211,0,0.882964068982792
