nm,int,od,b.gPC1,b.gPC2,cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000171502.14,-1.74966630872873,NA,0.0310740787039466,-0.339634933238405,0.0749854812103557,0.519316401157356,NA,0.660363769153763,0.00500498915501505,0.435639927765763,0.435471922981047,1,0.801654486041048
ENSG00000122417.15,0.247535218247403,-6.3095914611212,0.0310863016673027,-0.00646008292648363,-0.00536321575686694,0.388439542107845,1.15211261043055e-116,0.0106837290405455,0.531955323256286,0.596664785347519,0.59785013175039,0,0.841579001591316
ENSG00000261737.1,-8.08511482178257,NA,0.668451359211887,-0.00339066979605406,0.270376195545644,0.237972251664034,NA,0.0259531361175267,0.985036932698789,0.26052703152978,0.25835796877569,1,0.729334863278167
ENSG00000097033.14,0.192665939145305,-7.29874433235554,-0.0275570342678018,0.127747171088232,-0.00946547954260841,0.614249863731532,1.58048997775063e-12,0.0209599290284468,0.0165514620657156,0.485113459982245,0.485422474747701,0,0.814342269054517
ENSG00000183291.15,-0.032734290370372,-8.18350829745591,-0.00416514393509564,-0.0367110244977329,0.00205550967446805,0.835777971534344,2.07799724011196e-49,0.431033763696135,0.0971898930821029,0.713650239841834,0.713860526100475,0,0.86295357340873
ENSG00000267272.5,0.907173261850603,-4.70843697782716,-0.0109397590461131,0.0563503765552278,-0.0238560403976668,0.303990921514409,1.17537228297954e-43,0.692679222808526,0.73576332348291,0.445757031653555,0.446352252634268,0,0.805839684237831
ENSG00000143013.12,-3.41584410982087,-4.04447641526618,-0.0345963429542041,0.0101569935302183,0.110753233015226,0.0747408723774439,2.82267485945499e-25,0.3612641331924,0.8179100416832,0.104096895633278,0.108774939301387,0,0.625586189536043
ENSG00000065243.19,0.0832733020626644,-7.76196541575121,-0.0198955540356584,0.0448426351004304,-0.00630355545210729,0.881560840896418,0.000603554951633327,0.39970641620983,0.3066108751927,0.749567540623688,0.749638388238771,0,0.869191217386626
ENSG00000137944.17,1.37898336492207,-3.78219601462086,0.0553051987763737,0.020191831179087,-0.0332228934115255,0.0869099903175741,3.17610835953289e-110,0.122134525754039,0.414648015621818,0.244950280702868,0.246642774830908,0,0.721682840062587
ENSG00000213516.9,0.862662419912486,-4.71001041740463,0.0204774122828331,-0.0276578936718722,-0.0277160125458655,0.404340707407935,5.09964045915106e-19,0.602617046338762,0.385735360200099,0.446686405745119,0.450554780745288,0,0.808266811196417
ENSG00000117226.11,1.05992156466763,-4.01797367126814,0.0764496106623283,-0.00342026323840083,0.000790076913553818,0.10941935876744,4.8513670144266e-180,0.0268559984131724,0.896117171562259,0.973144212924102,0.973304881705131,0,0.900692649760765
ENSG00000117228.9,0.707908851916098,-5.58505395264146,-0.023716171256006,-0.0190306529945276,-0.0168442145392103,0.0810232587217084,1.9858757414441e-137,0.0734998292314117,0.138796931961744,0.240178048293647,0.242698025467238,0,0.719838049829186
ENSG00000162645.12,0.449299526309886,-7.45706000064346,-0.00925502452563619,0.00360744886340006,-0.0129780598075615,0.102746801811358,1.14166184260602e-15,0.397759386242869,0.727184958962467,0.183993562538199,0.185369257842695,0,0.682388805686944
ENSG00000162654.8,0.517780367821128,-6.53878937938224,0.00774737401784377,0.0086378484661205,-0.0145898348992689,0.426747148098467,4.76390509146119e-10,0.669336810268623,0.569230195625364,0.527394372302745,0.534209720164738,0,0.828858221292699
ENSG00000154451.14,-0.567758193819605,-4.46547027310739,0.0453115561865478,0.0115059696274882,0.0299155182996607,0.704906726257487,9.20869441472052e-13,0.484824569174044,0.697700269756054,0.568997482020222,0.58581391583195,0,0.83977720199879
ENSG00000225492.6,4.51039329839927,-3.02278663898727,0.08978963303493,0.221168082010872,-0.119824175483402,0.0589587942157194,2.96048475239987e-26,0.541915802380176,0.720020221223254,0.15688373025312,0.154530220164504,0,0.659015553681455
ENSG00000197147.13,0.412769549639557,-5.50045503502744,-0.0132079475857938,-0.0961920309378893,-0.023538172847824,0.844082829521224,0.013993772086621,0.79190909109383,0.774740505390026,0.748704663217579,0.748821538619434,0,0.869191217386626
