nm,int,od,cnd,e.int,e.od,e.cnd,pval,status,qval
ENSG00000232807.2,0.546683460372913,-3.67008712388343,-0.0606352019054278,0.055415856165784,8.25654356280328e-23,0.296850835939704,0.303986498528784,0,0.920659863191348
ENSG00000099282.9,-0.545460180170749,-4.64519831355769,0.0698029240544074,0.0197491489350766,1.23545031577948e-21,0.136340155977982,0.14228084094414,0,0.898381073081574
ENSG00000197467.13,-0.536351372901814,NA,0.0701636393136312,0.0266224858382324,NA,0.155516292664704,0.15492120697867,1,0.898381073081574
ENSG00000079332.14,-0.0237988726838509,-7.23774746552342,-0.0264587029997369,0.675045036629903,8.77605773070219e-23,0.0296694451404217,0.0330316888934049,0,0.862212699482386
ENSG00000180817.11,-0.122501319537533,-4.62492518675859,-0.00210681907214343,0.416971195404344,2.25289317944994e-48,0.947821789062524,0.947862728173846,0,0.951787032598733
ENSG00000134470.20,0.406948364685448,-4.98957605536827,-0.0475995015702561,0.0029286268475558,6.80419854647122e-51,0.0915492328376806,0.0926543749869457,0,0.881322252169737
ENSG00000148730.6,0.050124581185883,-6.11240995174984,-0.00853270778313495,0.689713370746864,6.04704220555514e-19,0.748041950904839,0.74807915470015,0,0.939891239647156
ENSG00000107719.8,0.0287708455100504,-5.28458347834697,0.0253575218880567,0.884219936781057,2.12426274309237e-14,0.541687723134184,0.54263377093193,0,0.925147181836835
ENSG00000138316.10,-0.774520468767564,-4.65026093163747,0.110724233473205,0.0253681617581347,1.18400763578804e-11,0.12233905569091,0.129342023794104,0,0.893263085916498
ENSG00000166228.8,0.363739140135754,NA,-0.0481092961624683,0.0191003419775875,NA,0.140148039918068,0.139861504996137,1,0.898381073081574
ENSG00000107731.12,0.236224463369855,-5.79048657634586,-0.00829213742352509,0.036045491949297,4.66602482966967e-40,0.72780998703272,0.728049636618506,0,0.939427910968744
ENSG00000134460.15,0.518587477676286,NA,-0.0227952488937756,0.21176361487322,NA,0.78375928197057,0.783552055220178,1,0.943809103011704
ENSG00000198246.7,-0.047820498842898,NA,0.0305986195405816,0.858269440967624,NA,0.583883904119594,0.583907235332092,1,0.925147181836835
ENSG00000107736.19,-0.400966104887381,-3.76030285758657,0.0197266512965876,0.0545326357812618,1.50304414587759e-47,0.649924538979288,0.650506715191151,0,0.932792499482884
ENSG00000107738.19,-0.148773079475245,-5.08565552047018,-0.0231098492256478,0.239227544249337,3.28548865741786e-64,0.386999317979686,0.389892568100018,0,0.925147181836835
ENSG00000122863.5,-0.0235520751527449,-6.88059852518298,0.0214198585296828,0.570752104226945,1.04258808951827e-115,0.0165799720633433,0.0183390395367274,0,0.842213870107042
ENSG00000107742.12,-0.271893105467374,-6.40634684751227,0.0202615633939377,0.0545059453390183,4.30810415573343e-11,0.494240595267254,0.494166989141836,0,0.925147181836835
ENSG00000138303.17,0.0863393780276561,NA,0.0125176358743056,0.59003890512535,NA,0.709938718498258,0.709966916706937,1,0.936899870620756
ENSG00000168209.4,0.205129618563979,-5.90031818780384,-0.0222720901739897,0.0026159752683913,1.44493751243719e-146,0.111934096397894,0.114996773935157,0,0.884988665914218
ENSG00000148719.14,0.298527010489263,NA,-0.0874633705135614,0.0428340082867135,NA,0.00937423775472018,0.00928642013677773,1,0.841015536279965
ENSG00000107745.17,0.195257332182672,-5.91236526299145,-0.0151769697659306,0.0993285630463887,9.30426587837548e-15,0.546761670498565,0.546890280177661,0,0.925147181836835
ENSG00000166321.13,0.268868712379832,NA,0.0334499107019108,0.707264847087595,NA,0.824358975959989,0.824543345582364,1,0.945195381026728
ENSG00000122882.10,0.177021086262895,NA,-0.0130365896396665,0.154415844784244,NA,0.609531817306299,0.609460408292278,1,0.927737036043116
ENSG00000213551.4,0.201441776944263,NA,-0.0158408156852708,0.427826562646851,NA,0.76119630234146,0.761129749071103,1,0.941618096578024
ENSG00000182180.13,-0.517430425332325,-7.02840845652887,0.0832645029938862,0.00041207806696897,0.00042329268807977,0.00774486323904843,0.0201791142700316,0,0.842213870107042
ENSG00000156042.17,0.333758060472589,-4.72666317959558,0.0562609126414961,0.539270402137589,0.00772970289142938,0.612195878831664,0.614982608031308,0,0.927737036043116
ENSG00000166348.18,-0.477984473549453,NA,0.14309022216619,0.0858098638086787,NA,0.0200710065454932,0.019739367234762,1,0.842213870107042
ENSG00000242338.6,-0.106778962008668,-3.2475072529713,0.0760529437422074,0.862479853960744,9.9124667187047e-06,0.545388068595395,0.544305854938156,0,0.925147181836835
ENSG00000196968.10,0.208491822615507,-6.21546960980573,0.0161492287948074,0.152428390067956,2.69485524975738e-10,0.590853530323125,0.59178447800383,0,0.925410731527019
ENSG00000122861.15,0.189618673165095,-5.64678575808788,0.0017037555632786,0.0917565180094921,8.12680168904701e-35,0.942794890657804,0.942761532819688,0,0.951787032598733
ENSG00000035403.17,0.0857026588355069,-6.99753057752011,-0.00161415461025878,0.130452784754908,7.15206632838109e-58,0.892959610457474,0.893611566160047,0,0.95060429225095
ENSG00000156110.13,0.118746117958696,NA,0.00359085985813629,0.720552352732104,NA,0.958506527114104,0.958507895769977,1,0.951787032598733
ENSG00000165637.13,0.407161210806335,-3.81487117557742,0.028677828797411,0.0378281980213316,4.2712429801311e-62,0.495475580910815,0.495937319239508,0,0.925147181836835
ENSG00000151208.16,-0.101981101280892,-6.42685867195415,-0.0332352075029356,0.413078038917701,7.20900374029793e-09,0.198621656581262,0.206187971455859,0,0.903304161534253
ENSG00000138326.18,1.12148614418473,-2.91993028489186,-0.221448424591612,0.126671587323171,2.02407825242359e-13,0.149663850344509,0.147679137972684,0,0.898381073081574
ENSG00000165424.6,0.213077742211008,-5.85095844114968,-0.0198955672653676,0.000863260039635352,5.75889301093038e-103,0.148478004306442,0.149279626009617,0,0.898381073081574
ENSG00000244733.5,1.21060958642768,-2.21409738764183,-0.0987193426728616,0.144653307372488,0.000164831952653742,0.587166633035403,0.59434481401075,0,0.926841509723953
ENSG00000225484.6,0.329342160727879,-2.88907202980726,-0.00455351604246855,0.425631853367021,5.55247973876005e-18,0.957970978476994,0.957693942514448,0,0.951787032598733
ENSG00000278616.1,0.96275643707219,-2.81048355350284,-0.068079942651358,0.0478953130860814,4.74246013892901e-13,0.502366697810145,0.508228575481126,0,0.925147181836835
