nm,int,od,cnd,e.int,e.od,e.cnd,pval,status,qval
ENSG00000197253.13,2.6601907959938,-1.78684625903815,-0.129586900700154,0.578843082146737,1.39248531598001e-08,0.451184004006365,0.435946246182339,0,0.877816868625875
ENSG00000088682.13,0.586661620746674,-6.47596564094068,-0.0159962778382953,0.482104605760394,4.19818789436248e-05,0.596216401386533,0.596418674906021,0,0.913190025744853
ENSG00000125170.10,-0.172954840235583,-6.52344973493345,0.0098311566825759,0.694001226143135,2.1534994809484e-14,0.539290449681399,0.540697246841208,0,0.90102614053288
ENSG00000135736.5,0.36464995674987,-5.96411761413207,-0.00987706181686964,0.388585892619364,4.69751460083792e-68,0.519342353415395,0.520350818646637,0,0.897806659662291
ENSG00000172236.16,-1.78736623880451,-2.34449702926126,0.0850973144243204,0.424342063994043,3.35273885840595e-36,0.29507088458831,0.296179096545081,0,0.843357968081906
ENSG00000166188.2,-0.322245263010197,-7.60730371237293,0.0101127230792407,0.634392245300012,0.0687720146812785,0.682490656256491,0.682733867465818,0,0.92344019268577
ENSG00000102996.4,0.515263774482456,NA,-0.0190177213519168,0.681690501062286,NA,0.674861176228848,0.674822211334191,1,0.920504247741552
ENSG00000070761.7,-1.60579535038289,NA,0.0618590870349834,0.206399889196377,NA,0.182835283786333,0.182425216467446,1,0.79894518275362
ENSG00000070770.8,-0.610930398258136,-5.57513220839227,0.0229234669499907,0.227712206467571,9.96828446802263e-44,0.213361826648837,0.215369416366731,0,0.819733692451794
ENSG00000103021.9,2.70252299795208,-5.66424025929592,-0.0875030665801728,0.0184338826477241,2.16033810931177e-05,0.0360622492384935,0.0357194283307537,0,0.610098994152058
ENSG00000103034.14,0.634212895114893,-4.30059921291564,-0.0155768993982706,0.533983912047238,8.82608013028291e-29,0.674064907883488,0.673732316426312,0,0.920504247741552
ENSG00000103037.11,-0.64309584869047,-5.77240942897664,0.0277144537320307,0.196063240478299,4.05803092102933e-31,0.124064906742266,0.125992117505424,0,0.754049055787239
ENSG00000125107.17,0.61811466647621,-8.20800662778544,-0.0231669525615869,0.0190738299685547,7.8012368621028e-06,0.015545962334603,0.0165500196513487,0,0.502832652849837
ENSG00000125166.12,0.239761689727039,-6.64543775408267,-0.00281429362362413,0.5610187055888,5.68434507604934e-31,0.85130394888959,0.85153702678279,0,0.941307994924924
ENSG00000140937.13,-0.245612702871297,-5.51586884784359,0.00409784586114972,0.657227297221666,4.97179042298194e-64,0.839272814855711,0.839408167423298,0,0.940844337980826
