nm,int,od,b.gPC1,b.gPC2,cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000228838.1,0.491539034780544,-7.46517220353045,0.00366810170727259,0.00912423315312774,-0.0744552506905393,0.000277035964985817,0.136645403248855,0.906406806403302,0.826666650720423,0.0223390630579499,0.0232148038006773,0,0.737529695399862
ENSG00000226938.1,-0.25999763350162,-5.63507759380022,-0.00782837436085964,0.0357043501093119,0.00664951851276625,0.0559587128451331,8.32370275718485e-06,0.858756081711216,0.502021193929444,0.850940114112551,0.850993849524118,0,0.915167745496266
ENSG00000236253.7,-0.347136658258508,-6.42251938785365,0.0314085458431233,0.0281980998847688,0.0332025664921968,0.00140811293287603,0.000209496602951323,0.245213467057011,0.376475210046104,0.231833016606775,0.23159913424429,0,0.863089906636286
ENSG00000143006.7,-0.0807187772327545,-6.69440744700268,0.0652622154503404,-0.0835548609565835,-0.00582545323537351,0.352238847600152,1.46326896146715e-11,0.00201251118380787,0.0258496941164406,0.796740058694876,0.797759639932411,0,0.909294804831033
ENSG00000174332.5,0.462341870016147,-4.0022850855854,0.0467909812372799,0.415430125138191,-0.0933733157456456,0.0915762399181823,1.03691090390012e-16,0.420636844722172,0.49029697837607,0.140525023680403,0.151470864476608,0,0.842451577619134
ENSG00000058799.14,-0.334987945682463,-4.56938941957844,0.00336071325209623,0.00561143028486833,0.0434597009913112,0.121918024546299,2.71322134167261e-28,0.915350241674412,0.850718659649412,0.390370426312989,0.391338708744832,0,0.880647714648081
ENSG00000081870.11,0.12622824510605,-5.73902156299109,0.00845017260551925,0.0277624631084435,0.0269254931471317,0.398097104338351,1.17243420845208e-06,0.766220148036967,0.71430160553756,0.46072975105166,0.462096945603651,0,0.882880518360684
ENSG00000116212.14,-0.185295326064494,NA,-0.00610273417209025,-0.0186391831323885,0.0188111241472047,0.00998958600006362,NA,0.699059735101099,0.628944363502677,0.286976129125662,0.286892098344616,1,0.875080919527908
ENSG00000203985.10,0.582256255756408,-7.35173661288363,-1.80101360135454,-0.203327488231889,-0.138264173600449,0.605616701233763,0.789899244904279,0.50687533949828,0.589800152723426,0.199828445252875,0.201933939788283,0,0.853639214379469
ENSG00000116209.11,-0.0189793838231505,-4.64639493283725,0.0126599368930517,0.0220850894324281,0.104066214627505,0.941174314549884,4.28241143409106e-21,0.783240951608552,0.958544816865996,0.10372776507887,0.10947321605337,0,0.820540275312862
ENSG00000116205.12,-0.0884544106017363,NA,-0.0217720663093214,0.198710133489543,0.0258992347259495,0.609718093002578,NA,0.49566389423011,0.467765245155845,0.537671981270729,0.53763734924499,1,0.891309259266483
ENSG00000215883.10,0.00478626166811076,NA,0.0631243481269966,-0.456296568529977,-0.0207911433201463,0.989883278742933,NA,0.462529424673845,0.591149116497622,0.80843146933241,0.80840865021114,1,0.910889890664644
ENSG00000116221.15,-0.208003638219149,-6.65817878351487,-0.0370446572260732,-0.00107060427032534,0.0208261059696685,0.000101774309467249,9.31982401150895e-53,0.00514566318643361,0.895235160701891,0.125798365943686,0.129493096217131,0,0.828732876155288
ENSG00000157216.15,-0.00553930633320248,NA,-0.0277966061254805,0.00919858181609982,-0.00619354845148018,0.971212725777729,NA,0.225455072255074,0.60469943870817,0.869384770996133,0.869385498738467,1,0.916584253909726
ENSG00000198711.5,-0.114732869373184,NA,-0.0322650854965481,0.0482763620148821,-0.00569377337459382,0.670689685244602,NA,0.651927362315308,0.493053824471037,0.930139313866367,0.930142689657511,1,0.922526586420509
ENSG00000243725.6,0.0133520305156842,-6.47089723740374,0.00384205747374875,0.0129112624494529,0.0233205906017874,0.910062956275108,2.66335022093312e-16,0.82339732713718,0.346083771484773,0.409640366616476,0.412355195360007,0,0.880647714648081
ENSG00000006555.10,1.45918292131027,-3.96116889600604,0.149410275892874,-0.139264163389636,-0.286183198813445,0.000587212395196159,6.02409735419302e-05,0.237617826542443,0.0177197818696709,0.00622078437786758,0.00727101607737151,0,0.660482228577236
ENSG00000067606.16,-0.416049479649668,-5.22354624458814,0.0473953695023408,-0.0417482223010933,0.0970941440382674,0.0295258983605987,6.5780098657276e-10,0.370927312254658,0.284561205188342,0.0464872216119775,0.0599826392530725,0,0.798532250066196
ENSG00000162398.11,-0.464266852417011,-4.84659309057717,-0.0104750834376488,-0.0022098809604145,0.0356281770611638,0.00022174710405171,2.14146302967898e-30,0.77119611355422,0.941227426624671,0.247041436101933,0.249396058884877,0,0.86844280680738
