nm,int,od,cnd,e.int,e.od,e.cnd,pval,status,qval
ENSG00000132436.11,-0.267601011876034,-4.10575813566161,0.0121065150846029,0.0924473981125268,1.08380992375772e-70,0.682480167532412,0.682388846278905,0,0.947344052056099
ENSG00000106070.17,0.088125229904454,-5.59686166906508,-0.00480302120491382,0.346896966588378,1.02402370439308e-67,0.789604281050521,0.79295122769145,0,0.947344052056099
ENSG00000146648.17,-0.259084975421361,-3.97916674068761,-0.0321661150431038,0.717969162729396,0.000246440179945096,0.822009378486061,0.823926308248496,0,0.947344052056099
ENSG00000178665.14,-1.01957007676268,-3.34133916374749,0.250230773449555,0.104015665088824,9.70271645704127e-08,0.0316702272243927,0.0368257076346259,0,0.82154410742982
ENSG00000146729.9,-0.0573803125356186,-6.25946929092983,0.0402755045776503,0.563967492929276,1.08486829899231e-14,0.0328865652042234,0.0368747872882845,0,0.82154410742982
ENSG00000146733.13,0.0877695621844942,-5.54395314643758,-0.00454571004708404,0.440771472574526,2.73449058927043e-31,0.834203162126918,0.834395811248912,0,0.947344052056099
ENSG00000129103.17,-0.161650332756674,-7.79112423709927,0.0358037712009752,0.41987542192216,0.493750618297568,0.377096155260393,0.384104125517652,0,0.941337521443255
ENSG00000260653.5,-1.78659051318618,1.37061766670783,0.436448358266462,0.156275374016513,1.23887329709755e-05,0.0822059680955618,0.0790581147036366,0,0.82154410742982
ENSG00000234444.9,-0.301516382097706,-5.21699870228484,0.0526083484746457,0.144565347193451,4.74266741364734e-12,0.170015380626938,0.171878549148794,0,0.912651070309746
ENSG00000173041.11,0.0707596944063769,-6.07363901764036,0.0135696703572509,0.553889150302072,2.40381730628953e-28,0.542125417880913,0.542527797356839,0,0.941979600299648
ENSG00000196247.11,-0.206779330252856,-9.68980305488601,0.0103210197827466,0.0116194754313594,0.440850277076881,0.504349831325585,0.505029394602224,0,0.941979600299648
ENSG00000189316.3,-0.019683190453666,-4.26061551345759,-0.0252243753075863,0.922328123697337,7.21080777709282e-27,0.508483485243479,0.508311907868319,0,0.941979600299648
ENSG00000152926.14,0.155117201310064,-6.1856750798714,-0.0112200725208841,0.250988610036777,1.62487311999312e-07,0.657219919372887,0.657483619928639,0,0.947344052056099
ENSG00000106263.17,1.64535479279313,-4.60109526306167,-0.302620889825939,0.296269815380722,0.174452979860554,0.300889737867615,0.30316267031775,0,0.930549413065794
ENSG00000234585.6,0.16779301392229,NA,-0.0107043829856485,0.21021712326004,NA,0.671165930732022,0.671128529743895,1,0.947344052056099
ENSG00000226002.1,1.76448472771555,-4.6949009531611,-0.235785362376599,1.62646453605087e-05,0.000417440425070052,0.00227022126033685,0.00351802034644966,0,0.769176862965226
ENSG00000164669.12,-0.3046465621879,-5.17222609217539,0.0457950976614804,0.0801561581030168,7.49268824369687e-13,0.168475190143011,0.170991071821219,0,0.912651070309746
ENSG00000228409.6,0.290486298366748,-4.38426528428355,0.0340417186967726,0.121372084331691,4.30154274218628e-25,0.335318645072703,0.335518621385713,0,0.930549413065794
ENSG00000169919.16,-0.381514343951503,-3.82453163851946,0.0163686845067042,0.0161960744236,2.82793922297782e-120,0.583845752396043,0.582881848143174,0,0.941979600299648
ENSG00000136213.9,0.499252788727794,-3.69177063391061,-0.0191449345236295,0.00545268753396466,6.11193254377763e-90,0.570622882187273,0.569134964501439,0,0.941979600299648
ENSG00000241258.6,0.385854125983096,-3.75133059344144,-0.0373209055509965,0.564752536600373,0.00144973294724042,0.768278378996871,0.769758471001876,0,0.947344052056099
ENSG00000237310.1,-0.0779308028652197,-6.22166262561368,0.00217423919714446,0.343018576793567,2.87923220259142e-43,0.890666833717928,0.89073294863877,0,0.947344052056099
