nm,int,od,b.gPC1,b.gPC2,cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000122484.8,0.724450660920606,-6.12735266919281,-0.0219281959651748,0.105692660429534,-0.0227350510894492,0.460695176401985,6.32556915145384e-06,0.296262885373019,0.301427439966199,0.399036825622028,0.401057911984084,0,0.880867406143094
ENSG00000067208.14,0.311111160047384,NA,0.0119166557486971,0.0748301481338842,-0.00387184940560167,0.380613832776781,NA,0.424081022151303,0.202784013637914,0.690708288010889,0.690711358697111,1,0.929690862716669
ENSG00000154511.11,-1.12269975982786,-5.18516700856353,2.02172826311413,0.617772517571647,0.0143921290295712,0.672707215165446,0.0232505858435928,0.2895639026328,0.580670744622546,0.844422167290338,0.844388121910936,0,0.947594417016184
ENSG00000122483.17,-2.11836409891654,-5.14383606425894,-0.00386365325406045,-0.0180612956363007,0.0528671650705533,0.160499575516148,5.4179675035159e-06,0.915009302132105,0.664722135495629,0.201521825749681,0.201975664410438,0,0.80486577803205
ENSG00000223745.7,-2.28576672814008,-5.16067474773193,-0.100968631991209,0.177642584432746,0.0391780904041856,0.000261985273723672,5.93979289265959e-175,1.04522419711713e-09,0.000780300542471401,0.0223313737849295,0.0233010437089266,0,0.592105189492043
ENSG00000117505.12,0.16573041481108,-5.66342830218939,0.0163353806736428,0.00152900693249435,-0.00655528230771414,0.758478359540839,1.34087199179336e-71,0.233420235231854,0.949461301235413,0.656264487013184,0.656275498235128,0,0.926590286354306
ENSG00000137936.16,-0.0284522090561371,NA,-0.064285239999501,0.0877884545870143,-0.00348201294822082,0.982811938769525,NA,0.00383022076280175,0.27062614143222,0.923519406795936,0.923518608379453,1,0.954275324240364
ENSG00000067334.13,-0.0500908565179278,-6.84469543804439,0.0121598984760465,0.000400029544636968,0.00281811149267305,0.89192221086507,3.15265926935028e-42,0.294456352557693,0.973268995008956,0.779031965816289,0.779120453635048,0,0.941326204415637
ENSG00000023909.9,-1.07858881995915,NA,-0.0186255445655931,-0.162648977994151,0.0363018445764373,0.43999843112944,NA,0.655098276623935,0.503675140529118,0.341598806333111,0.341446081670611,1,0.863968341042697
ENSG00000157870.14,-0.791744983534737,NA,-0.00443805554315758,0.0398008654261362,0.0236798377926231,0.336632837141273,NA,0.875201887184884,0.106306463761234,0.290629678901455,0.290578836147824,1,0.845251745793698
ENSG00000117528.11,1.3955094242532,-5.57081803356051,0.0186100433741317,-0.0127081004683311,-0.0322261543870039,0.00705526515540742,6.72872419193658e-114,0.148987731045132,0.576882085946706,0.0228907055260574,0.0252565387795061,0,0.596010527921706
ENSG00000117525.13,1.24655134991769,-4.20588265734095,-0.092433177153119,0.157990356528836,-0.0386130290367435,0.438628830542965,3.17556353723755e-58,0.0445264512309398,0.00122886157897964,0.382366513594377,0.383130515315031,0,0.875972133717092
ENSG00000224081.8,-0.943198273023755,-3.10232960239716,0.111339872477749,-0.212847956613371,0.0348919912764983,0.740177444866969,6.20947544692598e-13,0.090507471538481,0.23599437929862,0.652536808215641,0.65431374088669,0,0.926590286354306
ENSG00000143036.16,3.06327972785808,-3.36273540723481,0.0536604484708613,0.106418093974265,-0.0684135304100008,0.134865684119993,4.58561934438948e-25,0.230862131907659,0.37657923696425,0.219468471428019,0.216327510950113,0,0.812174163113749
ENSG00000117519.15,-0.287110215863588,-6.36866001427409,-0.0360982731643481,0.0186195262412947,0.00544023826483848,0.385147166309037,6.31222804025745e-171,3.51180323342851e-05,0.0934524474838978,0.545373612237702,0.547369318929015,0,0.917994101790987
ENSG00000235501.5,-1.3691038707359,NA,-0.00141191272996258,0.120796748121402,0.0465508715900402,0.490009209552977,NA,0.987864284944912,0.505795838830799,0.390344984572378,0.389922538898099,1,0.878244372925989
ENSG00000122481.16,1.21575297410509,-4.70491289644749,-0.0393846094668607,0.236361740944787,-0.0399163569173476,0.409874381841368,2.76515768363231e-23,0.554638459373394,0.104318613384426,0.322528587378844,0.323803527639443,0,0.852697630862419
ENSG00000228852.6,-1.33157142502449,-3.00514301751557,0.136310078047633,0.178455995957029,0.051207362316315,0.766574129599968,1.54007381550013e-07,0.132954879228379,0.4733298103425,0.678094904800375,0.676451178052976,0,0.928623653948926
ENSG00000117569.18,-0.52792986745057,NA,0.0100517852274612,0.0151215696339047,0.0121224481003229,0.395841931624613,NA,0.575172434992142,0.25573470886808,0.473602210691961,0.473609254434069,1,0.899106457531255
ENSG00000188641.12,-1.53078901384484,-5.84178493992539,-0.00881762933084406,-0.0223994412083476,0.0433713039433018,0.0393191378109344,3.79385026752928e-39,0.595936213683546,0.249405356618982,0.0331090602505464,0.0349250942251275,0,0.609323284307711
