nm,int,od,cnd,e.int,e.od,e.cnd,pval,status,qval
ENSG00000137962.12,0.583677943571405,NA,-0.044375375528497,0.279131355831897,NA,0.285059504461294,0.284946352957651,1,0.895908758897566
ENSG00000117525.13,0.766340661447105,-5.30301631456897,-0.0697160718755784,0.00869757017946181,3.16572117539328e-90,0.00227049160058192,0.00322952684049455,0,0.300591654592549
ENSG00000224081.8,-0.658220206791415,-5.4723611245332,0.075520149152575,0.620197662795123,0.115625009849654,0.462281595188951,0.467723047707823,0,0.936261562578514
ENSG00000117519.15,0.121138080401283,-7.9266586148424,-0.0169424394065253,0.599971854414773,1.06949374649779e-05,0.351039425417593,0.372492399995567,0,0.908474979909188
ENSG00000122481.16,-1.12910607898484,-5.70569338381544,0.0628673275853607,0.159893853744376,0.000312886300068657,0.318134743272036,0.318147653007018,0,0.902559562494185
ENSG00000188641.12,-1.00707136572676,-3.41771454688231,0.076282596691516,0.429929510220593,9.00651284234933e-08,0.440433397374259,0.451716259257899,0,0.929581347483839
ENSG00000259946.1,0.88419045588751,-5.22489870183795,-0.0420996133514579,0.486659832839811,0.0482358872606109,0.681985725666902,0.682278298202651,0,0.977916450969121
ENSG00000117598.11,-1.44860413116323,NA,0.110826290837833,0.013796113511143,NA,0.0171455155518458,0.0168747400421598,1,0.540443554822777
ENSG00000162688.16,0.899861885052008,NA,-0.0612125451907277,0.122691326884386,NA,0.1854571125665,0.185377525246413,1,0.824887372387181
ENSG00000137996.12,-0.375301739706487,-5.15797456021293,0.0471936381721827,0.513016036860877,8.25998668322923e-12,0.293813469902601,0.298949461254497,0,0.898542759771608
ENSG00000162694.13,1.72873540113999,NA,-0.117524919834896,0.008143950731782,NA,0.0245451182224808,0.0244186050011372,1,0.594182251174278
ENSG00000233184.6,-1.89432480478422,NA,0.132088948336781,0.149490230637706,NA,0.198169861378202,0.197178887328865,1,0.840769172654576
ENSG00000060718.20,-0.575900310087151,NA,0.0613226613412093,0.369885049753924,NA,0.231837537754236,0.231289679454555,1,0.861668883194826
ENSG00000240038.6,0.014292732168259,-4.77187602315763,0.0335473412371198,0.980618181258518,2.79149909313388e-22,0.462198347948425,0.461131968611925,0,0.934021686014433
ENSG00000157870.14,1.10531439964105,-5.35263891940723,-0.0754149033166206,0.0176999227235009,4.16692227514107e-14,0.0374597952855984,0.04188340346406,0,0.627613467030198
ENSG00000085491.15,0.640343296077799,-3.33974177834152,-0.0984267506322429,0.695897451221478,3.66831869420946e-06,0.45089024740829,0.461184215042895,0,0.934021686014433
ENSG00000142606.15,8.61959631860094,-1.68070709973225,-0.562262167923217,0.000193779643813444,4.94921351221221e-08,0.00186216571287671,0.00429878252977849,0,0.300591654592549
