nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000157873.17,-0.357046118203371,-5.83242573368957,-0.0171151845106821,-0.029898394248535,-0.0226539518021807,-0.0416778918597153,0.0177445792101442,-0.0144200839504379,-0.0136119324293224,0.0311746287426522,6.74361523674711e-07,1.27869590363918e-62,0.412918778100141,0.110895344828221,0.143529460886348,0.020773747794178,0.270345510625315,0.402502632257208,0.393293675583257,0.0650490375577845,0.0693414806296917,0,0.736748910977306
ENSG00000240038.6,-1.0600204777924,-2.17662974514672,0.137184363181958,-2.67974161134169,-0.107887890275911,-0.0776811062881068,-0.00653608048168361,0.200219585885277,-0.112835803908035,0.11734423468641,0.0765260913512753,7.23424701255995e-16,0.592979297962133,0.120535285015125,0.535473191046973,0.65108452281551,0.958953582384413,0.101567270358915,0.447799776408021,0.376739376988159,0.37871417616186,0,0.888060863828892
ENSG00000198890.7,-0.0801439806686415,NA,0.0773209093180265,0.0412138617547524,-0.0355177104438688,0.00934335508603602,-0.0122019102266111,-0.0765088769909964,0.0491224908012605,-0.00525625312461817,0.665275568187213,NA,0.449700299865134,0.322599271243474,0.487996845111523,0.84039465917007,0.764355538433605,0.173148768926109,0.289310345952268,0.903199626727444,0.903200212031779,1,0.966666022183685
ENSG00000085491.15,0.118886872408604,NA,-0.00768794337696799,-0.221129817306261,0.00384707916677684,0.00504257522497683,0.0189682639998057,-0.00603792087113162,-0.0222509660400784,0.0289673667773976,0.544713942696016,NA,0.853248417712855,0.164104597731968,0.926281041052213,0.9000618914145,0.656594490087661,0.895597242239483,0.575948143041967,0.509827495722596,0.509892934222663,1,0.921790434301734
ENSG00000121940.15,0.155569768305,NA,0.0140683372026025,-0.0419157284548588,0.00172015813401514,0.00825569246011939,0.00992526887616803,0.00227807340640799,-0.0105663974293963,-0.0255635068577213,0.0672542064508616,NA,0.422354878579835,0.0179697159120906,0.9328986757822,0.689768593890159,0.611136387837986,0.917094625872833,0.586502280513247,0.191544116422486,0.191453539493797,1,0.82402573243007
ENSG00000197780.9,-0.330107967026397,NA,0.0184555511003352,-0.0353325774207604,0.0396018346782372,-0.00951334884538254,0.0667354706714712,-0.0399914119916171,0.045970902356807,0.0540445430334594,0.0125584178758551,NA,0.625933309258842,0.389317614483924,0.359007688288927,0.778678905379805,0.0477502036887658,0.247296934679555,0.117099532968015,0.0741402074434129,0.073911643776858,1,0.742773206556536
ENSG00000116299.16,0.116933891650922,-6.60886924065476,-0.00359564094553615,-0.0228622847254501,0.00364096900164891,-0.00384587320683128,0.0133545789734722,0.00847038712929481,-0.00014439278786341,-0.0112638434227189,0.0166055568066761,4.9923141488124e-125,0.77145939010575,0.805183373405575,0.760438951069158,0.724421776508195,0.284372044406505,0.502519023233972,0.990342314684943,0.334768073711613,0.33479757248753,0,0.8767061053684
ENSG00000143126.7,0.0276617297801807,-5.40846565332074,0.0185123074060931,-0.0774323347169946,-0.0296055055785708,0.0518490157645669,0.0411859864469049,-0.00291403167533589,0.0865358088850055,-0.0454019337283214,0.833189785365862,9.33290345797466e-22,0.497994581559169,0.371081302402827,0.264928083341546,0.0929145917555048,0.142278822362622,0.915762282475263,0.00344292634303661,0.134795135083092,0.137486494626558,0,0.796965000981565
ENSG00000134243.11,-0.187251750901423,-6.31192309157106,0.0284520172191369,-0.211072436692142,-0.0602303404676454,0.0330642242376843,0.00352214163487755,0.0610346691916142,0.0691068346864292,0.049178290953368,0.20221600985512,0.000111673863166825,0.467187514602326,0.622554247522638,0.0963518796545685,0.277080996266957,0.925861117567562,0.076547105803109,0.0373336718169087,0.140828750179858,0.14069108187212,0,0.797650780301679
ENSG00000143028.8,0.413390482112353,-5.83506228583184,-0.0837808252706763,0.333146174835257,0.0376204815189267,-0.0291271047434069,0.044984875344046,0.0161348454388036,0.0391787670430099,-0.0163275590992948,0.00957541540601962,8.99148057540978e-06,0.055653115706411,0.470870731774116,0.339488363738605,0.37578927499332,0.19300073602224,0.667049135091851,0.251496254074165,0.659075443643579,0.658927520465732,0,0.941478061822055
ENSG00000181754.6,-0.378275819759864,-5.91146116588571,0.00190770937365785,-0.0303152313026129,-0.0127928854209343,-0.0404004454473385,0.0285559819893342,0.0737455660445044,-0.0498755666411309,0.0534659334460656,0.0125474526232791,6.96931269782891e-05,0.963806712333666,0.465928424936926,0.728871106582385,0.320791135655466,0.473235206189615,0.0624570646564937,0.13518511930602,0.136090143737938,0.143642266526095,0,0.797650780301679
ENSG00000168765.16,0.599172117652664,-4.46418435072133,-0.0242801482302313,-0.00111474444938077,0.0169511872251739,-0.00560414716688654,0.000415297186847902,0.0212878459907991,-0.0281912691765873,-0.00152119970087044,0.00866592626161079,3.28354516016225e-23,0.496722035115392,0.979830904839168,0.741926362785739,0.89602112187824,0.993987952879895,0.691283295874539,0.59346676034346,0.977105004235712,0.97698242988458,0,0.973642495567231
ENSG00000213366.12,0.304204834653001,-6.87869869208057,0.0552764270804583,-0.00993390535482559,0.00973980338335563,0.00242239048741898,0.00208765085568715,-0.00510987071242695,0.0602484434221936,-0.0326041462678804,0.0331067188299923,2.06234367082664e-06,0.0351352704385514,0.897220733051955,0.751358437334267,0.958258266440203,0.94961552289753,0.863068947318274,0.116769726397076,0.339857361134995,0.342192554525997,0,0.879542161880945
ENSG00000134201.10,1.93314050744756,NA,-0.503421288254182,-0.0458255063441964,0.0282728333492223,0.324973518509438,0.162671845768964,-0.222112635717784,-0.27682592798211,-0.298126403253919,0.00434837466003626,NA,0.0482636562955883,0.689785647438279,0.872288736854825,0.108221866540349,0.374216035051137,0.0961502398587404,0.0423846967570128,0.0553416769555462,0.0514256594807706,1,0.696549237341659
ENSG00000134202.10,-0.729371523117456,-4.9405003369691,-0.0895954328650638,0.0265840663953147,-0.0201639873248553,0.0291907883364556,-0.0348757496503139,0.0349095564073877,-0.023872965196469,0.00379240610996488,5.22435627024998e-07,3.95435264431691e-34,0.0928372268633557,0.505943689640166,0.504636189604849,0.363842477570792,0.284698906120193,0.292018478758533,0.493257591817207,0.909043443701466,0.909038933382234,0,0.968304811298962
ENSG00000177133.10,-0.0110415125961893,-5.09878654633751,-0.00863984683231784,-0.00328849880620318,0.0198849541276763,0.0333325045292938,-0.00786986464144101,0.0245218881949666,0.039016253784428,0.0250920222800222,0.909114782702537,3.4584474276943e-61,0.712916674979222,0.873764476358025,0.387158514930117,0.143673807555238,0.721304069618945,0.273893031716042,0.0994399371797544,0.276527188677402,0.277630759000562,0,0.86645541892762
ENSG00000258634.3,0.13554518059244,NA,0.0840719156612647,0.0200905958774184,0.0295600299318792,-0.0431695861520927,0.120562083466894,0.190017214898984,-0.102442838654254,-0.052074921028112,0.678262638165791,NA,0.170870248370687,0.667785140666859,0.684985020423212,0.586478900008542,0.184617111360845,0.0246639144000116,0.157314787994517,0.510221887971056,0.50994618582707,1,0.921790434301734
ENSG00000197106.6,-0.301418330222892,NA,-0.0493925126187043,0.115034947326648,-0.0115559905871401,-0.14690829523285,0.0123916773136323,-0.00750839126661191,-0.0518932573503002,0.0369481739695875,0.353342267046409,NA,0.603767816889647,0.355629161678516,0.887550393367033,0.0955937626938529,0.864963522937134,0.935240155419329,0.513466867586529,0.627651954161127,0.627623623725626,1,0.940236059241943
