nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000157916.19,0.280538175393536,-7.56036077798058,0.407005300547579,0.300362598807972,0.110628845132293,0.0412530374970808,0.0242261594364688,-0.0141961759977111,0.0565686589491194,-0.0581059625957775,0.0830099919324217,0.0200575690899043,0.00524550671668114,0.467171545094127,0.00173549621332553,0.347039039837774,0.551301240595944,0.698246835028716,0.10507135487985,0.116630971415288,0.116552389596453,0,0.737725202809172
ENSG00000234518.2,0.855674010245691,-2.92848754927815,-0.109509730696371,2.97939056593869,0.283979981979489,-0.0619339956904735,0.0318556134198653,0.0932975779216979,-0.091052177947301,-0.0289375995144844,0.022815834367547,7.87505044480621e-23,0.298117254110635,0.0295796902195267,0.00284869172963066,0.478583676373756,0.790264635856091,0.335277822223009,0.311296147578552,0.721884233768537,0.722403688806795,0,0.917225043901148
ENSG00000162645.12,0.0949319829036591,-7.86775525223894,-0.0117157106210645,-0.0240746433768701,-0.0255395852355401,0.00707616143225322,0.00708942054194061,-0.00108724419787791,0.000650659317451958,0.00187669150769621,0.00459384752201746,8.01602760316432e-31,0.135743887605988,0.0295639777383468,0.0010986389736771,0.39587559903014,0.430313033232454,0.889128886370615,0.933521932081981,0.819512380662618,0.819512841697215,0,0.917225043901148
ENSG00000162654.8,0.20191661366094,NA,-0.00553207537553708,-0.0679102274964224,0.0375740794067037,-0.0431841086340469,-0.0384657666272912,-0.00682219635335807,-0.071368794260339,-0.0194842709751787,0.0467503180346917,NA,0.79252775696085,0.32510596749469,0.100654176113407,0.118065276967469,0.0658572607741268,0.778445096280943,0.00499392439267502,0.428882453095169,0.428828698124107,1,0.872529369975229
ENSG00000225492.6,2.56940727256419,NA,-0.363018905472458,5.27663897707776,0.0193410972193016,0.0763587351927192,-0.0129581992694363,0.164788783635362,0.0430080843458929,-0.158463001114635,0.000273810960704387,NA,0.258813926822105,0.0190046129329271,0.85688775112242,0.618509744757089,0.924599696907594,0.0968707679992455,0.712819219845073,0.15479592418964,0.149755614983647,1,0.761548532775713
ENSG00000197147.13,-0.212458138404627,-8.20751311355762,0.0138967026693489,-0.0445713267612738,-0.00579962748506165,-0.00147836621182751,-0.00852646253431975,-0.000647258318170559,0.025319346545454,0.00696909741972561,0.0568691914978547,0.39249018652033,0.573642892366413,0.28707452364462,0.816003515300428,0.957100273339501,0.770559179198038,0.979742672511041,0.31392403424775,0.801686038645446,0.802886311774056,0,0.917225043901148
ENSG00000171488.14,0.0920266663832368,NA,0.0661962379578794,-0.473361765157955,0.0683362744068016,0.0331918549263902,-0.00862691520409727,0.0556698481740191,-0.047887014591403,0.0380045325747094,0.89534836172314,NA,0.967460296070619,0.337912750049932,0.232062398702008,0.589128434367217,0.877209740521133,0.336654838464691,0.385083652393578,0.504664039916975,0.504880099455812,1,0.885895659876765
ENSG00000162664.16,0.0685584552434873,-8.98962637542061,0.0186501112122675,-0.0421325715114987,-0.00502169758701652,0.005259919032075,-0.0251848756630274,-0.0169845778545524,-0.000839016700354939,0.00168871483059631,0.141134988331934,0.020426032424481,0.0820306212913731,0.327104746457126,0.615409524001967,0.664902143380516,0.0328041973955192,0.0932935062121655,0.930792828731319,0.883650357244631,0.88366065525041,0,0.921021683078825
ENSG00000162669.15,0.2901687620292,-4.37867515815865,0.109605476279121,-0.022228941763564,-0.220916666916563,-0.0594606214888261,0.186002870652129,-0.00115063165000357,0.256258298232908,0.0600136644198077,0.736804569034106,0.0990732185974215,0.495320456780681,0.859585580414783,0.258161755799498,0.881665943501124,0.437805905855152,0.996052399398585,0.319300840054535,0.789323833998265,0.788593106166191,0,0.917225043901148
ENSG00000097046.12,-0.493005297564107,NA,0.0916998886379424,0.0254290787034922,-0.143667423940929,-0.158410809046495,0.0821662469287898,0.0331202113977946,-0.082267036373823,0.201471508775976,0.0857990985506552,NA,0.366547730576205,0.739537525300307,0.0481168967208401,0.0293268662738522,0.279621750996592,0.570688586325654,0.166191691175864,0.00515423930759821,0.00501188498761857,1,0.447103207786238
