nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000157916.19,2.90206147463911,NA,0.411772056475822,0.0794380751164608,0.00709901765479217,-0.00385585039886013,0.0432124932671701,-0.0433374174604841,-0.0106359644445103,-0.109413675568528,0.0435201566708052,NA,0.00411404597036451,0.840217672165484,0.894765020786842,0.931040530968672,0.29285771816928,0.2822135952147,0.758322291051886,0.0468662431390245,0.0466118792446828,1,0.72559222046671
ENSG00000234518.2,3.22335987372396,-2.94329239237649,-0.151212924546903,3.23109178998525,0.21644978283735,-0.0899329497007991,0.0341731655666047,0.0695845129888977,-0.11114580045003,-0.093689062618442,0.417829067688777,7.5247682163542e-23,0.201845624302882,0.0209356891147798,0.142339049570796,0.355362333768498,0.774288371756624,0.496632876744592,0.238682605687828,0.533155047551209,0.532636454810429,0,0.904781567368485
ENSG00000162645.12,0.336808879689872,-7.86996877068522,-0.0125895583664628,-0.0254541257728304,-0.0308359558959247,0.00542217403995659,0.00950644509861938,-0.00188335411748159,-0.00144985322643894,-0.00892411292411034,0.254473848295565,9.81836011579472e-31,0.11229330312737,0.0229535517539828,0.00251831767609027,0.519219018504998,0.299359881681839,0.810560492431523,0.860655511242445,0.427444864156764,0.427400957935057,0,0.880141934069077
ENSG00000162654.8,0.397213886826943,NA,-0.00843623597269316,-0.0711015431981556,0.0346172229113295,-0.05442477612232,-0.04111714493102,-0.00669692436146258,-0.0735120422130657,-0.0103369259671604,0.527659087052682,NA,0.68499259612416,0.306133987573372,0.165167065042125,0.0349685677608808,0.0464716232835039,0.785078823383813,0.00494282527492606,0.663347395020915,0.663363894666775,1,0.920125304315968
ENSG00000225492.6,2.97694788833942,NA,-0.239565376571369,4.34207994730335,-0.0356971272816303,0.0177989880795172,-0.0368130429933466,0.188126959800579,0.00291637711707859,-0.0469264075303518,0.445025522292061,NA,0.440233526050258,0.0405693002480561,0.78507874899087,0.911943177836741,0.80200064945162,0.0537260955867682,0.981857681046041,0.7501880266949,0.750059127384721,1,0.923957082618612
ENSG00000197147.13,-1.14374863735758,NA,0.0181342093656941,-0.0432732967143219,0.0157496409656055,0.00761898283107968,-0.0145778383948725,-0.000549108804059091,0.0356700607423326,0.0364817946929222,0.203231659265114,NA,0.466245660571781,0.298978180094579,0.621892184791283,0.783590210601293,0.610123141273934,0.982681097265349,0.181815629966827,0.285923752305858,0.285807535296027,1,0.849321159888762
ENSG00000171488.14,0.624113453526878,NA,-0.0418816838222046,-0.506666494689584,0.0608659045162202,0.0416217491895641,-0.00240320040544843,0.051854081355118,-0.0487001935206677,-0.0125860701833128,0.805138052225689,NA,0.979366263815796,0.304927119220227,0.479856197077093,0.498074016013057,0.973084111386749,0.398681658469778,0.384619802882491,0.890120992070176,0.890102667365939,1,0.942058236857039
ENSG00000162664.16,-0.341553391549595,-9.26601740608889,0.0200427510836058,-0.0409450768201159,0.00299146642192933,0.0100455786683361,-0.0284675644119228,-0.0146636626480718,0.00337360018136846,0.0158604007893146,0.326826894306481,0.0680447627270994,0.0621870305177198,0.336888870650755,0.803035194944956,0.395259373512769,0.0165583110161061,0.153838837293608,0.742133297483298,0.231318105030736,0.231957718022018,0,0.834946241873351
ENSG00000162669.15,-2.13257789851522,-4.44805288457439,0.10305012631948,-0.00894907420392584,-0.151479053648141,0.0403158241210508,0.141141596894413,0.00709752644744079,0.284203962379107,0.100067039280612,0.761938914884434,0.11478329883514,0.513837549713431,0.944650423642329,0.540570043449576,0.900167684343955,0.586538687092927,0.975639093157062,0.259300875315534,0.706710233557813,0.705970487310892,0,0.921473206216216
ENSG00000097046.12,3.8514133769649,-7.89825267382307,0.0873555936631199,0.013614079956497,-0.184986883071428,-0.132371750213579,0.14063056105385,0.00376036820915141,-0.0952738851369154,-0.135625100968878,0.117711414699563,0.771590327806284,0.390061149535975,0.85800100149511,0.0286220518449402,0.0815747406048759,0.0687357096308578,0.948709103884502,0.143248664292716,0.14730571866525,0.1463350401413,0,0.791219833918268
ENSG00000069702.10,0.137794284473379,-6.49027218870048,-0.000399558388110997,0.0105538971260742,0.00796329816457685,0.0103389841429518,0.00659368398948555,0.00518915756858182,0.00955545247983138,-0.00308129096456168,0.751581524896358,1.12943003277439e-111,0.984098719543413,0.356916163715373,0.553101388656377,0.351031522784328,0.572143766514484,0.639571875605449,0.418583107331712,0.852069608516313,0.852064209014839,0,0.938644490526368
ENSG00000149527.17,0.314261734559515,-4.90424862626286,0.0323800051686983,0.0135494499437319,0.0290559154855098,-0.0676941800477008,-0.0210859012683455,-0.0105977469135042,0.00712553587761428,-0.0154432165025267,0.757223731253642,3.91650217379688e-58,0.198614526764986,0.621044718297005,0.597003582344258,0.0676072718178237,0.543903712184718,0.789448643901896,0.790607980904211,0.688693245117597,0.689261982831354,0,0.921473206216216
ENSG00000067208.14,0.183484652946829,-7.48526635696044,0.0221646509049856,-0.00959221150751129,0.00819424091271906,0.0013408373719941,0.0300329036403642,0.0220734857404282,0.0112674778115354,-0.00247583750106674,0.771676248068634,0.000218580102689491,0.347474414883272,0.698355837096254,0.712458958507647,0.945696148968417,0.144653483019792,0.259397378388379,0.609922902644704,0.918274863782133,0.918755934229398,0,0.942058236857039
ENSG00000117500.12,0.732542514601734,NA,0.0138312971589971,0.037166510890457,-0.00258189211054418,0.0365971973740106,0.0296206709224392,-0.0400147328040292,0.0494281993717337,-0.0276068963916077,0.412525334857589,NA,0.53331738442645,0.231298750793908,0.927195088859587,0.131578130095809,0.185620687506635,0.0935685343540885,0.0454371525697692,0.415657315171981,0.415637409192152,1,0.874299675001757
ENSG00000122483.17,3.76621392069541,-5.34908711208468,-0.0773606137290666,0.250970837146191,-0.0477125327063472,-0.0354494443109979,0.104789961061551,-0.00300693602290947,-0.035407881295853,-0.148995273530361,0.149614966675898,0.0196744833065205,0.442026798803282,0.605456001988326,0.550680208857111,0.614251438968453,0.204264583236392,0.965753208745193,0.615607336499526,0.131950260393377,0.137767605008121,0,0.785308362542658
ENSG00000223745.7,-1.06149923937032,-5.4300194526776,-0.0477082295393223,0.0480731305003142,0.0444549503466934,-0.0377088181193189,-0.0462985410198334,0.0557674606815576,0.0569704966085378,0.0129519619201129,0.170206710843611,2.39279742469741e-77,0.0289754619365722,0.476340150001578,0.0829068042010194,0.0896066129997072,0.0509334570546914,0.0125895744829155,0.00479730120284552,0.65931199617054,0.658530910888601,0,0.920125304315968
ENSG00000117505.12,0.478251235925836,NA,-0.0012299566593431,0.0384879714514354,-0.0058698952938659,-0.00133596294711771,0.00753755168660264,-0.00758803435636065,-0.0251382068494487,-0.0136738391591506,0.386712361121182,NA,0.929958099879037,0.403023129163034,0.745464499887277,0.934926474405862,0.653013990110089,0.6156679576217,0.0993584217542788,0.513975746662815,0.513972307130889,1,0.900790576044215
ENSG00000137936.16,-0.111177530028174,-7.20016689611113,0.0154331898184502,-0.128230267600044,0.0260320886303345,0.0784681928178839,0.00439886892203665,0.0255907553376039,0.0748716617020056,-0.000466330589263887,0.948759409130551,0.0598250507916811,0.567349043795417,0.187621337276451,0.614750381885584,0.0888914118524156,0.933014991062209,0.614724881921861,0.0765327471487342,0.994296888436808,0.994211594699899,0,0.945120617274865
ENSG00000067334.13,-1.14875300956331,-6.07279191425266,0.0318885502125703,0.0277435255358435,0.0247521241832514,-0.00375975828674604,-0.0114954947401606,0.0231241638359558,-0.00428777724030092,0.0466358479316813,0.107669235574628,2.1001179391217e-50,0.0621022595847069,0.289594643301702,0.297594596318514,0.819611065557833,0.534744501778519,0.177234747084007,0.796096672440417,0.084742388689409,0.0879788289285783,0,0.751544952037947
ENSG00000023909.9,3.19887413076984,NA,-0.010100787664739,0.0145389377823603,0.121925572403844,0.0167397134659834,0.0723623729507009,-0.0164269202980039,-0.0146264591670256,-0.109427740893698,0.154945461768349,NA,0.76555762707595,0.693014785240968,0.0443060741590861,0.742591658427115,0.228316916091481,0.715259188728784,0.804276294607642,0.196196066855951,0.19524243077891,1,0.81752512420837
ENSG00000137962.12,-0.116266473308964,-5.99116564181725,0.0107162893439834,0.0100422498128856,-0.0436587601000993,0.00345506262213579,0.0147225979542696,-0.0156498118172367,0.00180786245424205,0.000935572475262264,0.782549871424236,7.17898575844889e-148,0.39115818132913,0.40495798418696,0.00510573785586637,0.784278778324209,0.249295856091962,0.160604404133882,0.890768266163125,0.953388870807133,0.953387439794629,0,0.942588865757355
ENSG00000117528.11,1.99320023181909,-5.43848363475903,0.01621950303847,-0.155088754721768,-0.0831534171652649,-0.00117247611803472,-0.0240545796448023,0.0337772482459395,-0.00386576523343477,-0.0734255831549478,0.0623599437592569,1.73867786571818e-22,0.696697631650806,0.112861565483495,0.0264944640012311,0.967637172976654,0.456342708683618,0.262936084989519,0.902723246816575,0.0709210664087415,0.0707469572902898,0,0.751544952037947
ENSG00000117525.13,-0.835579959749943,-4.47471910614076,0.0210159594716445,-0.000891085906057984,0.100534379783102,-0.0586431663219993,-0.0478863064757709,-0.029763798576414,0.00673949489784001,0.0381967972664866,0.336985020917015,2.96305258504592e-163,0.295640545285196,0.977941195972588,0.000672115281328197,0.0127486873752151,0.0559244340197907,0.236998431184851,0.77540065259978,0.249706235328952,0.251189131370887,0,0.839062086310386
ENSG00000224081.8,-0.0867077654190137,-6.62043306342526,-0.0780592820108861,-0.0450801847839103,0.0536719917044658,0.000835203133620191,-0.0471425986594866,0.0145622481048591,-0.0940240305588499,-0.000612544221979682,0.96479873953976,0.0548919248735466,0.0999929637008804,0.169443994962133,0.574950734915894,0.987181170730664,0.42386304360887,0.776464541533833,0.0294317357658362,0.993432939713452,0.993429336397216,0,0.944957547420822
ENSG00000143036.16,0.509706570711596,-5.71910281817549,0.0259074936744644,0.000162536408992917,-0.0310174320530902,-0.00941164641693757,0.05678649601162,-0.037349278124243,-0.0829502069152685,-0.0120215020216986,0.828104937322296,0.000751950944307899,0.503580093849439,0.997251946197403,0.726357609702597,0.879966825449281,0.370718950415648,0.570905541699455,0.0785741862628165,0.891633100803712,0.892476836415387,0,0.942058236857039
ENSG00000117519.15,-0.259513783575345,-6.1208009317401,0.0183543049573164,-0.00376606839178118,-0.0081956274552992,-0.00196126660732676,-0.00623900752877297,0.000819641204802681,-0.00479978863822439,0.00596709448734269,0.639598273689959,7.03562605393052e-106,0.133122500115017,0.759241761551687,0.655169978714397,0.886697523846186,0.632884624248281,0.950769053268217,0.74272499798667,0.776877128594744,0.776864935663912,0,0.925996536255198
ENSG00000235501.5,-0.769744461258714,NA,0.0128616386944007,1.27180369564854,0.0347352421804467,-0.0494030891869022,-0.075793092841726,-0.0692159982830495,0.180912398009746,0.0480448655909461,0.825538375872692,NA,0.948693259930179,0.328833519185163,0.796685861341127,0.580042688489817,0.367053297227738,0.351199052723688,0.147519418707055,0.718758336452807,0.718763169545016,1,0.921721181363344
ENSG00000122481.16,0.17056093590046,-5.87244274097575,0.0147337101973901,0.688175170124177,0.132840026697814,-0.0545781743192884,-0.0362410869169916,-0.0726130070782449,0.044864209780325,-0.00973447471415842,0.915245336477224,0.000309952346802821,0.914626302719294,0.33871024989862,0.0265533315093303,0.281758598845821,0.540600209409186,0.0873657517431144,0.455523283034188,0.873771008880496,0.873841079951698,0,0.941593761726545
ENSG00000228502.1,-2.04531228814735,-3.4279637535922,0.303370394570025,20.6788678834912,1.12030670681599,-0.73690097861503,-0.153926887923616,1.42392640258304,0.573841702778781,0.237387290111105,0.81760785097414,0.00218884545914084,0.67445814316545,0.0015284943235253,0.000199274835030206,0.00210383086366721,0.568938682117901,5.66718184067101e-06,0.0689575384407375,0.471440762486563,0.457832564957517,0,0.8849936515385
ENSG00000188641.12,-0.402373865463303,-5.07628714842264,-0.0544771596381001,0.102001063775078,-0.00326359403746792,-0.0223886642367878,0.0349947259510435,-0.0662711116472016,-0.00813861607787077,0.00904749915266265,0.768348157885579,1.35224833364223e-21,0.0604160744334367,0.462174791904379,0.957746508770247,0.564975057950908,0.387568802884551,0.145251769971497,0.838354286051131,0.860586659346128,0.862119809135126,0,0.938785267721486
ENSG00000162627.16,10.2156607296204,NA,-0.103410238640004,0.00508621213573545,-0.171253210581296,-0.235583404259243,0.0460671031620716,-0.031379884931933,-0.115477601407361,-0.385280826508671,0.00433483098209463,NA,0.0443328583797322,0.899296872412524,0.0294720263892468,8.21356284684689e-07,0.519930251356702,0.573188291818778,0.125421181154734,0.00489184253590219,0.00471453312503435,1,0.482070885963301
ENSG00000099260.10,-1.55077943258769,-4.86936961644394,0.00939157945939429,0.00362040935887409,0.00267364982872462,-0.0195099749526432,0.00555169577034972,0.0645953747396693,0.062863832229573,0.0538811299167835,0.216538766245239,3.36853756930078e-44,0.787409601376507,0.913797884280022,0.954565943173541,0.616431912687924,0.905555476817819,0.0699834458631994,0.0465470018928867,0.257648159015007,0.258452295350425,0,0.839062086310386
ENSG00000162688.16,-0.211746790104909,-7.96776618097283,-0.0116214919491492,0.0107737253791158,0.0223993981899121,-0.0150751522683082,-0.0333530538068605,-0.0140873051336109,0.000466590210607009,0.0110935802648413,0.702096177402673,0.00298578403024457,0.6418426638547,0.502252036482167,0.236222036131689,0.318305726103268,0.0514565438476288,0.417069109604774,0.976489622385879,0.597632680757864,0.597677357526195,0,0.911979035822744
ENSG00000117620.14,-1.46945749856013,NA,0.00112324833340185,0.0623020760261398,0.058975345523081,-0.0287626326559026,-0.0851933702231302,0.0563293245949848,0.0422594207488996,0.050259904161396,0.156769285810101,NA,0.952692075744565,0.0888273551498485,0.0793444808265325,0.224884410526697,0.00938774000773664,0.0409379387395676,0.061137896870047,0.201084711871528,0.200983796080209,1,0.821226315314257
ENSG00000156875.13,-0.62665416108851,-5.93010455748122,0.00571388715270109,-0.0107865437747718,0.0161223796112356,-0.021939036813479,-0.0327698801397779,0.00134431897268254,-0.00204878362716901,0.0276050504223445,0.375607546216229,2.15004648653012e-24,0.803650778021284,0.51394545216195,0.517158713351379,0.281311076725212,0.124388617832232,0.950544109901961,0.924401467767886,0.303985404412966,0.303904168217239,0,0.853372359760594
ENSG00000238164.6,0.680562754712527,-7.1061143837703,-0.00977823970249988,-0.00581191065061507,-0.0181008340744019,-0.0116798705898816,0.0334362585078845,0.00885467693748517,-0.00285801594445752,-0.0221265618146796,0.300460624260517,9.94718497912911e-08,0.570136305690299,0.773833573920277,0.399938510523703,0.496393761135464,0.0734939066176946,0.601279130384919,0.863656285749126,0.375019188716374,0.378872490063071,0,0.863318447228498
ENSG00000137996.12,2.05773955270091,-6.60637717512217,0.0140361764228583,0.0371285872745872,0.0192595264285374,0.0166613402158886,0.0455573816069837,0.0302198822048405,-0.0196740692778922,-0.062826722375967,0.0497346432739975,3.4500940188119e-06,0.525588521647216,0.245329874977988,0.549100624210941,0.59467155421224,0.161439217797563,0.339186417093348,0.434193097703029,0.113163610821202,0.116084191546884,0,0.772046869331244
ENSG00000181656.6,2.5064260174409,-4.34245219732828,0.181380612424364,0.0229561661393158,-0.299396200011589,0.0614227261774866,0.0775611414565222,0.0321094966270478,0.136482239070146,-0.115327516229328,0.377447234485368,4.68290479034588e-11,0.191955456598677,0.937199482235858,0.0144673263463681,0.352999600861115,0.304969706478428,0.720968526600704,0.102186514052311,0.28873657375975,0.288444960028645,0,0.850929045653313
