nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000157916.19,2.52439656769733,NA,0.387435063780548,0.0388386803000079,0.0343067101763356,0.0399715707658034,0.0320020152448464,-0.00705547024737367,0.018029095185189,-0.0591921605319994,0.136947168822697,NA,0.00791886738875098,0.922764503879602,0.503219928801786,0.344129778775483,0.426912243001408,0.840280022286432,0.537885898275131,0.144233977246539,0.144194974261708,1,0.739640501858771
ENSG00000234518.2,7.69015040266998,-2.9828968758403,-0.177130439308182,3.75826720939507,0.170078171683876,-0.095230015228952,0.0327686299033214,0.129915777779734,-0.113833973392357,-0.163941506635493,0.0925782577477118,7.08565776760338e-23,0.107897127375403,0.00849100374860531,0.154085703179784,0.28371185264295,0.779376779541132,0.185247212799828,0.203853563904476,0.128309506618774,0.125839150605622,0,0.729627837455057
ENSG00000162645.12,1.10338209911388,-7.92801813527825,-0.0117864764229226,-0.0267663958203916,-0.0395274628926809,0.00622709858022942,0.0125323196496929,0.00176906977328195,-0.000741321874650934,-0.0239249484733789,0.0134220768744108,1.67786587935362e-28,0.131638921403898,0.0154051315311643,7.02264948609063e-05,0.431472526963198,0.166374537897374,0.82212021073306,0.924123854892265,0.0248701309849905,0.024956718955039,0,0.533156856207298
ENSG00000162654.8,1.05676553352492,NA,-0.00622801425941096,-0.0623617841087097,0.0291956617897632,-0.0547883241001152,-0.0429375062289368,-0.000583081095479318,-0.0737443357951514,-0.0221514171037397,0.325684289153432,NA,0.765640673024413,0.367730938136227,0.251429482884217,0.0312741954519208,0.031388733087121,0.981037250687799,0.00401973272118741,0.385359120327912,0.385351789540144,1,0.845800169300986
ENSG00000225492.6,2.5463526671695,NA,-0.23649839114334,4.34421450932959,-0.0199290775686786,0.0271398405772836,-0.0483599135956448,0.191255341646569,0.0183397037341689,-0.0191780904813602,0.607112498220436,NA,0.456998439144855,0.0404407468089176,0.867354103853254,0.865525850839042,0.731896711475804,0.0597944396855005,0.874514627328957,0.870605527656804,0.870572164949811,1,0.924203737216601
ENSG00000197147.13,0.47875989363086,-8.24893047079398,0.0127768439810172,-0.0456675833031927,-0.0148899759313559,7.70451998440774e-05,-0.00295312634477383,0.000627607935050877,0.0241146492094547,-0.0158790511692863,0.734839014222698,0.405793269902608,0.606316723500564,0.274255773195127,0.636914213909652,0.997716060471897,0.917345573378868,0.980507485640099,0.340703593099297,0.638506389154512,0.639262993614756,0,0.891127456800867
ENSG00000171488.14,-4.51342599226726,NA,0.35444961277137,-0.450449043831908,0.143454174130478,0.0348587676402428,-0.0304979730627726,0.0591295626408443,-0.0564858011579047,0.110595790155711,0.157090669425675,NA,0.829077885179237,0.363305921995603,0.0548808845435715,0.55732447431572,0.597186112400684,0.308430740198371,0.30868214656548,0.124580937100994,0.124428801399218,1,0.729627837455057
ENSG00000162664.16,-0.538342659086952,-9.06906502357428,0.0196089356051918,-0.0438661448843253,0.00334188388639346,0.00674972741591741,-0.0280129330553185,-0.0195295182172442,-0.000319822144759541,0.0146690020127013,0.363877054919137,0.0303187392599205,0.0681307660666365,0.304711616971968,0.794630581673951,0.552035967716439,0.018679270436775,0.0603412247987262,0.973598804429219,0.300684056589212,0.300763160179115,0,0.81798350496734
ENSG00000162669.15,12.7962737632354,-5.13399129006488,0.150033009166468,-0.0814784610830922,-0.329566301668401,-0.0991012451493455,0.281095086530784,0.0587244307501955,0.414249335713778,-0.290536475549819,0.209264588947917,0.324516418410292,0.343020948848549,0.540994749470201,0.118693152900207,0.751830429315652,0.249814226090419,0.788694932529851,0.132100619170251,0.228015571376819,0.236125562977062,0,0.786305095832761
ENSG00000097046.12,5.13225674692943,-7.27602620038878,0.0945366767889026,0.0132204495675718,-0.19512980574932,-0.0946152044516486,0.147570891847674,0.0190860793834968,-0.0500946876700269,-0.115612750877806,0.158510570711036,0.62743212761702,0.354420956726533,0.862972507358736,0.0322799218071764,0.165879422836434,0.0620820734625614,0.743239709845777,0.396178840935486,0.182903614205845,0.182864540889048,0,0.761902672488241
ENSG00000069702.10,0.252943480635485,-6.49145313351523,-0.000985219250018197,0.0107675555718779,0.0065132880697807,0.0108521761658385,0.00651106113525119,0.00651460423621763,0.0097838372687726,-0.00470043674055431,0.67557580159867,1.40451749559821e-111,0.961019758992313,0.347383428925473,0.642143253819061,0.295832562148523,0.547680981153568,0.55785184879581,0.372227645860042,0.745301421458207,0.745294345621765,0,0.907319071553371
ENSG00000149527.17,1.22215054127828,-4.91060191864687,0.0327874012126861,0.0137685691062003,0.0173813376331756,-0.0616828878551083,-0.0202301630390289,-0.00412982072379225,0.0134539334183072,-0.031390130036887,0.495910913279359,5.27210380055836e-58,0.191048705476246,0.614855569522691,0.763270207605946,0.0862251659788925,0.554394613385684,0.918701367873011,0.594043543500504,0.463673409610149,0.46365111426863,0,0.859645972055942
ENSG00000067208.14,-0.519303389049495,-7.59335092585562,0.0240159461166993,-0.00729989312118994,0.0191134645700209,0.00183761773317757,0.0267225045418142,0.0221505566045508,0.0114051771543672,0.0152233121440138,0.609920836320395,0.000696498506521086,0.308593803037539,0.766799808055285,0.409896522025369,0.923772514632584,0.192890450639077,0.2421829636219,0.59925702297012,0.530759458211675,0.531373910021298,0,0.873756278881706
ENSG00000117500.12,0.101974025817295,NA,0.0181812404758354,0.035653205828762,0.0117202370077249,0.0441012900667363,0.0217572423396659,-0.0344364020550304,0.0556522996231695,-0.00231240564007705,0.93646945883144,NA,0.399209519062464,0.249771429657214,0.721798919261954,0.0508894112876797,0.285677261878604,0.140746773876014,0.018059743293158,0.939637290930708,0.939637326472664,1,0.930066840203664
ENSG00000122483.17,2.70493193843647,-4.91027598452285,-0.074565279056563,0.167040514312301,-0.0183460630941409,-0.00167373300228272,0.0868329307524549,0.0344984445432194,-0.0122253720947138,-0.0686975120564098,0.413789750077811,0.00156806428806125,0.473320442528548,0.732656584514175,0.818614828089987,0.980047590556576,0.294426398409098,0.610615800953013,0.860156280746931,0.385162361702118,0.386246868772532,0,0.845920721983635
ENSG00000223745.7,-1.46252904048609,-5.43572545164378,-0.0479856048180192,0.0472422833481414,0.0486984269071814,-0.0416792222981495,-0.0463462619589109,0.0515837346620404,0.0548553077677591,0.0177460788176001,0.212862410578436,4.26907975292058e-77,0.027578811686933,0.483325419578517,0.0690457148415525,0.04840560191922,0.0437037976900375,0.021127189415235,0.00402072810927244,0.527258212992892,0.526895486447232,0,0.872717967867478
