nm,int,od,cnd,e.int,e.od,e.cnd,pval,status,qval
ENSG00000170248.13,0.181075548024823,-6.56090566284841,0.00345565970484236,1.53848984543958e-11,0,0.613357610331809,0.6134259165166,0,0.879018956491251
ENSG00000144681.10,-0.94865214209096,-3.43314333914128,0.132920739039506,0.0922210554412904,9.57912860455384e-05,0.340500097464789,0.34826331409581,0,0.837675232285438
ENSG00000168016.13,0.0549886171777382,-4.04008912966801,0.0223839422235727,0.772296259255102,1.64536273344817e-21,0.633973657117883,0.634151090208294,0,0.879018956491251
ENSG00000178567.7,-0.0412370736190866,-7.18482501089239,-0.00785536380018119,0.664843984923138,0.00102571074091617,0.738027750044792,0.738271958284783,0,0.889338402262707
ENSG00000093167.17,-0.256831464188013,-5.78323228103347,0.033282395751269,0.00143737177035697,2.37055234486618e-64,0.0908769074066293,0.0925677622723058,0,0.73028930704624
ENSG00000144674.16,-0.190567904412692,-6.00470910271528,0.0094591685920251,2.16544239536866e-05,1.71758993136674e-125,0.404615716235953,0.404919381876931,0,0.846873112543501
ENSG00000144677.14,0.273191503965807,-6.08780604518633,-0.055816321889658,0.0139562458321521,2.05584859935918e-12,0.0515565172368801,0.0606526214529366,0,0.684635019375948
ENSG00000134109.10,-0.168381300401463,-6.09081624841437,0.0237542063719978,0.0058597196493277,2.26473553814655e-50,0.13641347881722,0.139289636912944,0,0.791361354080293
ENSG00000136059.14,-0.0358665409494361,-5.15615948547573,-0.0173351741628367,0.709946530854666,4.36232685858418e-51,0.470057221365618,0.470407146252864,0,0.860480229800879
ENSG00000093217.9,-0.023574040300705,NA,-0.085877402334855,0.915869495912027,NA,0.150192832972211,0.149945108814591,1,0.797803414083756
ENSG00000114739.13,0.195313248613889,-4.63034084883358,-0.023666495172446,0.210896932407767,2.02733649904184e-12,0.549165062882168,0.549429015644459,0,0.87894155113221
ENSG00000157036.12,-0.123617716797255,-5.59547551327553,0.0063892236769634,0.20091349564909,1.23676901692653e-12,0.796328475260294,0.796424620512366,0,0.895733497878232
ENSG00000114742.13,0.00876807583001421,NA,-0.00693898441087882,0.921052266213338,NA,0.760547742876574,0.760547374143532,1,0.893733326738091
