nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000122481.16,-0.844547018729376,-4.68102134342829,-0.0695725160198786,0.0757203310873369,-0.0112995787109045,-0.075091044430309,0.048530295979216,0.00148588653566866,-0.0224347032137116,0.0174303329791112,0.885916917909662,2.07553940735169e-09,0.429923678893929,0.588997359498787,0.878633336828222,0.225045701050294,0.288682012717391,0.987857716248219,0.729239188940517,0.854600086317606,0.856194524033507,0,0.834596486165837
ENSG00000137996.12,-0.0385563870789764,NA,-0.0563492402473584,0.0776425010078332,-0.0344682048539519,0.0318469910418377,-0.0551247763992866,-0.00816683252023833,0.0129914821605365,0.00576339308624795,0.992805112117647,NA,0.346029342430511,0.395006540770063,0.455373160598917,0.445216630939999,0.29709687493063,0.832064025900617,0.763519109862113,0.933965220506628,0.933965737962427,1,0.838569274243487
ENSG00000162694.13,-2.92293468265894,-7.4895919071643,-0.00279029239301543,-0.000186376622780651,-0.00334850139734786,0.00573263276022471,0.0189433866051894,0.0204248872982661,-0.00453239757231884,0.0491705874021807,0.0280659830501537,4.77196658245638e-08,0.878977122492253,0.994438299434437,0.874818141516445,0.817828508842231,0.346893921926078,0.416681914180931,0.82053111577968,0.0230715479661721,0.0238371374162516,0,0.409027189805973
ENSG00000233184.6,-18.4058600027717,NA,-0.246189614440132,-0.151909313653233,-0.210589806371653,0.00372684467066352,0.0123409805218364,0.202599738061021,0.25722717428686,0.293343424992577,0.072298704390309,NA,0.297161077074074,0.569271598082503,0.0878888634106528,0.962821711960477,0.918074406098225,0.0554728360596572,0.145183696948142,0.0753079386903759,0.0736410468443716,1,0.544489955528119
ENSG00000240038.6,2.05097925895852,-4.68529302317965,0.0795253693598016,-0.155928766694434,-0.0239672978528774,-0.0377359431217642,0.0618363473805489,0.0461766358846781,0.0141222660245119,-0.0294258116200079,0.618419414896819,2.7864138836505e-23,0.322596998844817,0.148207142548682,0.719248002963979,0.518704096280146,0.22954911409624,0.427786520914298,0.774839458330096,0.659349449003568,0.659072110602361,0,0.805270214585828
ENSG00000198890.7,-1.7494924633433,NA,-0.100621043342319,0.0101241426518593,-0.14763274424232,-0.019435423544855,0.071616292934622,-0.0124242149471045,0.00989910147345727,0.0321601537991439,0.680114812166632,NA,0.147689105690097,0.738049747077254,0.0309051173697548,0.738102487408212,0.27351111120832,0.81855186267135,0.864404212207116,0.639745685976043,0.63982478619703,1,0.803857398887884
ENSG00000085491.15,13.2398317861132,NA,-0.57363478395373,0.427073821935931,0.0866837320618213,-0.0510580134828362,-0.113042317805108,0.149594992339687,0.0340655884980659,-0.200382916537535,0.0707972175425506,NA,0.0150059676146266,0.0525105575171018,0.305077671787881,0.635810522191889,0.269081939952016,0.164483786414895,0.79893504225394,0.0920393319422537,0.0909743755694942,1,0.566381366472269
ENSG00000121957.12,4.63215999325836,NA,0.00291904083196487,-5.99297841239899e-05,-0.0173985132436523,0.0705913937054494,-0.0453725992139138,0.0417429014231216,-0.0242980980924766,-0.0715459929103265,0.0592386059022177,NA,0.93772528829053,0.998580166470689,0.609796799546102,0.0289520063905498,0.199912962189103,0.142033474000403,0.488798141238156,0.0718986742223018,0.0717086319313457,1,0.540355047200567
ENSG00000085433.15,0.95431027495265,NA,0.0392649511432641,-0.041341527790931,0.0460568355352577,0.0225654841817249,0.000602993095824474,0.0100537338961297,-0.0284866582089039,-0.0139841307092704,0.368142745589263,NA,0.0779367305488799,0.110105727510904,0.0255361141674071,0.145595906535357,0.974773451976204,0.535036808999211,0.0877745340619788,0.414121707367516,0.414110800065562,1,0.770239867169494
ENSG00000031698.12,-0.421914020683906,-4.15968099702127,-0.235257107097622,0.613479524935777,0.0377238951941671,0.168444701313526,0.0305416041487811,-0.00152542045895827,-0.184250814148241,0.0222583050909805,0.962459314683981,1.38316193736724e-07,0.15161340257015,0.0776156800116727,0.736778879684672,0.426825880060343,0.878562944818116,0.992182271873902,0.364691264494088,0.876566225818543,0.87567282739804,0,0.835015128737642
ENSG00000134222.16,-0.763219827545103,-4.88583063345454,0.0256384717710212,-0.060719773519247,0.00993188244968878,0.0624426776517064,0.0586129463140825,-0.0012642723568995,0.058262510536521,0.017249485349081,0.788577598289557,1.51902509782286e-36,0.641762698531333,0.520533616194684,0.836555605609992,0.199164006212373,0.120824588917309,0.976882270348419,0.268566199311437,0.70778311893423,0.711324884297303,0,0.817006175254557
ENSG00000174151.14,0.71119218344541,NA,-0.05314294681894,0.0237322518856472,-0.0131581528534067,-0.00948137878636059,-0.051898518621877,0.0941236826144241,0.0488010522085286,-0.0145268724972144,0.814645324001686,NA,0.413322582967617,0.816469842153597,0.800598215443784,0.833523314210848,0.216004616823371,0.0630643245324465,0.28137348013161,0.769025143683069,0.769014895498519,1,0.828080945820271
ENSG00000168765.16,-11.9235520324005,-4.45181155934337,0.152387068726227,-0.169833755544694,-0.0496044946920312,0.198616598142143,-0.0522894089462417,0.0306102725124548,-0.0291540219880056,0.194571911394151,0.0801979203097637,1.09483574207922e-15,0.0422481860027313,0.212675118364467,0.54473317810337,0.0268400395377313,0.513015578889183,0.710225115687667,0.704261707349046,0.0775120512533621,0.0777827511490251,0,0.549423393774437
ENSG00000213366.12,-4.72320222758027,-5.30744196636943,0.00187724913966589,0.0182314356169903,-0.0065588215542689,0.0393546139986245,0.0398533650768193,-0.000422597866020814,-0.0168754852377729,0.0805206425161114,0.0165956962974303,3.37699862523407e-30,0.965553357818639,0.762627039545841,0.826169442003256,0.155848025238573,0.212603676048832,0.99041287559094,0.539506057635117,0.0114253996560951,0.015729942791971,0,0.378266088671529
ENSG00000134201.10,-26.4316024784928,-2.39649607893987,0.521667496291627,-0.242047365725835,0.320712994609244,0.0613338456520951,-0.0738326043555214,0.19008690711573,-0.188388794197581,0.449726787446879,0.00156885693432624,8.47856706169753e-23,0.000113150578141277,0.275170671268016,0.0187854576433302,0.605447463387903,0.526417168446349,0.141150835479646,0.0779594579414186,0.000870795009494274,0.00223773229140251,0,0.216331491948223
ENSG00000241720.2,4.12433613782943,NA,-0.15129205008978,0.365183796362581,0.524752623461927,0.321943819384692,0.331071274858172,0.0373447508463464,-0.237755084577634,-0.075217274344689,0.828717863542899,NA,0.463177595552852,0.394809483881222,0.147552446723778,0.232976304920759,0.00954094805072714,0.896279972049624,0.42960025464397,0.807343418903872,0.807480456626863,1,0.831677399690366
ENSG00000134202.10,2.92792257358936,-4.22816935323992,-0.0263538643609744,0.00279078281686691,0.0286589567639048,0.0411853829928802,0.0108458361805281,-0.106998395584476,0.016826699764047,-0.0554765091358346,0.302132623208049,7.51356830051415e-74,0.553950655472704,0.92674566179608,0.459181018201204,0.316348106979325,0.806127330848821,0.0126589879902483,0.692373566143001,0.227944187113183,0.229988650288029,0,0.683072856726587
