nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000229393.1,-0.889345406960545,-5.30659334506096,-0.00283721245450844,0.0831407002840731,-0.0361681642458774,-0.071137544314237,0.0028419499124727,0.00670236454389489,-0.103150387563723,0.0673304908185166,0.00156291006169212,5.88735025534964e-07,0.95421138432629,0.473646569972796,0.584848832054259,0.247450473878602,0.958405705324392,0.906306961998806,0.1329763539084,0.173724260299504,0.177253152618679,0,0.68245706337206
ENSG00000229635.1,2.12186949972771,NA,0.178919466830334,-0.210860405527786,-0.216197809354975,-0.179884762400786,-0.188288905930981,0.104889005337303,0.001435406897489,-0.327835285616919,0.185374573364597,NA,0.426400485715669,0.849298105647149,0.176214923256711,0.53111884848099,0.295439188512872,0.51893502407969,0.992470014289503,0.227768117557266,0.220912634215083,1,0.708012333889597
ENSG00000023909.9,-0.732029276577749,NA,0.993722761361735,0.648311008182896,0.0242332648060938,-0.0251376404234113,0.101218652787469,0.175843137222437,0.0660745173599746,0.0335348841271055,0.289066948483781,NA,0.563712639345014,0.262344024719474,0.769051862947616,0.708774078271442,0.172578601816341,0.0208812597096557,0.184905907602727,0.550526535689857,0.550013674519025,1,0.822803831766402
ENSG00000157881.13,0.0854102828212013,NA,0.00151369604949048,-0.0424086553092407,0.0347018219322864,-0.0352968861857917,-0.0123175671757892,0.0391209884385096,0.0278825665243358,0.00637017056874432,0.535961021535178,NA,0.950513257959892,0.708322763351077,0.153184450235908,0.139510600950874,0.567011142570221,0.113115738239621,0.240896427617871,0.792240703358424,0.792247341213688,1,0.861158213082505
ENSG00000224081.8,0.112639769410498,-0.968844875819467,-0.119139429725376,1.06525552236501,0.23256372801569,0.0482243097312979,0.19987867087595,0.0898266461560023,0.0668922663789502,-0.0955031718026144,0.94077731212957,6.49095649825251e-06,0.627714649718477,0.505517896228572,0.326183163154668,0.785863259909886,0.333561333221855,0.677352231864698,0.728068104199062,0.696568752284289,0.685544431945996,0,0.847857174316558
ENSG00000143036.16,-0.965758084522439,-2.35699471280924,-0.206523200603684,0.463850573649011,-0.0679586438975296,-0.0914936244344773,-0.0929644674605808,0.0399765746179244,0.0173113272626896,0.00124829723461506,0.218171794688722,1.71509950773481e-21,0.130867372292922,0.596905504698902,0.653688829024782,0.390154539093824,0.483584055424171,0.748063216111462,0.887886984859536,0.992767524115214,0.992366078474428,0,0.881588673972741
ENSG00000117519.15,0.215565890952243,-4.14327844409863,0.0941260125467283,-0.137597093769374,0.0335621307322974,0.137447250156123,0.042522955006904,0.0390401843974707,-0.0746384328192886,-0.117996356729007,0.628489831755197,2.36557618344112e-30,0.223215231313284,0.760082359765475,0.691317245049807,0.0278090709125337,0.535405054502824,0.573956796887895,0.18276299555505,0.12601847463098,0.137619732078308,0,0.636452236235301
ENSG00000152078.9,0.317405231900317,NA,0.0708628806933931,-0.121536287822091,0.00617720526964002,0.0494013455049475,-0.0236748774168819,-0.000684475894592064,0.00065365934148204,-0.0388325413177924,0.0536848143428442,NA,0.0678246221515661,0.51355708665624,0.823464220512653,0.0296630905769405,0.36765669188224,0.981177648264899,0.981733311380046,0.184414120138114,0.184259688230877,1,0.690536453051873
ENSG00000122481.16,-0.088081530947684,NA,-0.126392470621012,0.496696090535581,0.0378186435629209,-0.0108749566355996,0.00295492147618211,0.0793920094010288,0.0361343905590106,-0.024976156306607,0.775284801037724,NA,0.0688141901625034,0.244834972565942,0.464655473701468,0.839212978061034,0.944317961976613,0.215731382088327,0.519861480060596,0.639127160127785,0.639211122735325,1,0.839969747280479
ENSG00000162688.16,0.141278661102635,-7.09936700152728,0.0158021105288924,-0.0115309515984448,-0.0115111173445098,0.0146513254493582,0.00673580329442644,-0.0209068635577815,0.00418832020498626,-0.0111929269069731,0.238329788702671,1.13952067389661e-11,0.359121567264823,0.31728234984055,0.537261259394993,0.423278288782488,0.725937911187978,0.259600676813825,0.813807081636875,0.604976987471593,0.606368782756427,0,0.835286041302777
